user_snippet,x-axis__sum_values,x-axis__median,x-axis__mean,x-axis__length,x-axis__standard_deviation,x-axis__variance,x-axis__root_mean_square,x-axis__maximum,x-axis__absolute_maximum,x-axis__minimum,y-axis__sum_values,y-axis__median,y-axis__mean,y-axis__length,y-axis__standard_deviation,y-axis__variance,y-axis__root_mean_square,y-axis__maximum,y-axis__absolute_maximum,y-axis__minimum,z-axis__sum_values,z-axis__median,z-axis__mean,z-axis__length,z-axis__standard_deviation,z-axis__variance,z-axis__root_mean_square,z-axis__maximum,z-axis__absolute_maximum,z-axis__minimum
8241_26,91.38,1.185,0.9138,100.0,2.377888887227492,5.65435556,2.547427329679887,6.97,6.97,-3.76,897.46,8.54,8.9746,100.0,3.490096680609292,12.180774839999996,9.629341618200073,16.59,16.59,2.56,194.79000000000005,1.725,1.9479000000000004,100.0,2.8482142809135693,8.11232459,3.4505998029328175,10.57,10.57,-3.49
8241_27,59.35999999999999,0.685,0.5935999999999999,100.0,2.414787990694007,5.83120104,2.4866768989959267,6.59,9.04,-9.04,827.4500000000002,8.145,8.274500000000002,100.0,7.324640110612943,53.650352749999996,11.05068789714016,19.99,19.99,-8.27,313.36,2.505,3.1336,100.0,3.546246330981535,12.57586304,4.732368540170979,11.8,11.8,-4.79
8241_28,96.15,1.06,0.9615,100.0,2.4913837018813463,6.20699275,2.670482166201452,6.78,6.78,-4.02,916.44,8.594999999999999,9.1644,100.0,3.839190623035017,14.73938464,9.936076287951899,17.43,17.43,1.65,209.35000000000002,1.63,2.0935,100.0,2.700963670618322,7.29520475,3.4173011280833885,10.65,10.65,-3.26
8241_29,103.07000000000001,1.245,1.0307000000000002,100.0,2.4562598620667155,6.033212510000001,2.6637482989201513,7.89,7.89,-3.87,894.9,8.504999999999999,8.949,100.0,3.3769857861708563,11.404032999999997,9.564969106066156,17.39,17.39,2.96,209.29999999999998,1.8,2.093,100.0,2.44861491459968,5.995714999999999,3.221236408585995,10.65,10.65,-3.34
8241_30,91.70000000000002,0.97,0.9170000000000001,100.0,2.40531598755756,5.785545000000001,2.5741860849596714,7.7,7.7,-4.37,916.53,8.295,9.1653,100.0,3.903872552991452,15.240220909999998,9.962075335993,17.86,17.86,1.54,212.82,1.53,2.1282,100.0,2.709518916708278,7.3414927599999995,3.445392285357358,10.65,10.65,-3.3
8241_31,-116.50000000000001,-1.18,-1.165,100.0,0.11558114033007288,0.013359,1.1707194369275673,-0.8,1.42,-1.42,931.98,9.3,9.3198,100.0,0.048907668110430284,0.0023919599999999994,9.319928325904657,9.47,9.47,9.15,126.10000000000004,1.27,1.2610000000000003,100.0,0.09726767191621273,0.009460999999999999,1.2647458242666787,1.42,1.42,0.99
8241_32,-123.48,-1.18,-1.2348000000000001,100.0,0.18676980484007583,0.03488296000000001,1.2488450664513993,-0.93,1.84,-1.84,930.6999999999999,9.3,9.306999999999999,100.0,0.07534586916347849,0.005677000000000018,9.307304980497843,9.51,9.51,9.04,128.41,1.27,1.2841,100.0,0.11158041942921706,0.012450190000000002,1.2889387107228956,1.61,1.61,1.08
8241_33,76.52,0.76,0.7652,100.0,2.77536969789612,7.70267696,2.878924799295737,6.36,6.36,-5.33,896.83,8.235,8.968300000000001,100.0,3.9301015394007313,15.445698109999999,9.791634337535283,17.92,17.92,2.15,198.46,1.78,1.9846000000000001,100.0,3.0445529786817636,9.26930284,3.634272967183395,12.34,12.34,-3.76
8241_34,60.92,0.61,0.6092,100.0,2.3076176806394946,5.32509936,2.386676350073466,5.71,5.71,-4.44,801.0699999999999,8.219999999999999,8.0107,100.0,6.995222977861391,48.93314450999999,10.635058015826711,20.04,20.04,-9.7,313.2,2.68,3.1319999999999997,100.0,3.2892342573918327,10.819062,4.541859310899007,13.59,13.59,-3.57
8241_35,90.37,0.6699999999999999,0.9037000000000001,100.0,2.4509633432591356,6.00722131,2.6122586012873996,7.08,7.08,-5.71,875.5699999999999,8.870000000000001,8.7557,100.0,6.82225860767532,46.54321251,11.099797070217095,19.76,19.76,-7.7,310.67,2.32,3.1067,100.0,3.6841039765457224,13.572622110000005,4.819150028791384,13.48,13.48,-3.45
8241_36,-117.74,-1.18,-1.1774,100.0,0.1024169907778978,0.010489240000000002,1.181846013658294,-0.89,1.46,-1.46,930.34,9.3,9.3034,100.0,0.048046227739542785,0.0023084400000000106,9.30352406349336,9.47,9.47,9.11,140.52,1.46,1.4052,100.0,0.1361505049568308,0.01853696,1.411780436186874,1.61,1.61,1.04
8241_37,140.37,1.31,1.4037,100.0,2.3301268871029324,5.429491310000002,2.7202692881404222,9.92,9.92,-3.34,825.63,7.720000000000001,8.2563,100.0,4.483146139710371,20.098599309999997,9.394950186137232,18.35,18.35,0.04,222.76000000000002,1.92,2.2276000000000002,100.0,2.260846797109437,5.11142824,3.1738982340333473,8.47,8.47,-3.95
8241_38,168.48999999999998,2.58,1.6848999999999998,100.0,3.7246378334007186,13.872926989999998,4.0880086839438095,11.65,11.65,-7.97,735.3100000000001,6.949999999999999,7.3531,100.0,8.764699731879011,76.81996139,11.440631145177264,19.89,19.89,-10.23,160.54999999999998,1.205,1.6055,100.0,3.4864220556323926,12.155138749999999,3.8383289332729156,9.81,9.81,-4.71
8241_39,33.540000000000006,0.3,0.3354000000000001,100.0,1.9013150291311538,3.61499884,1.9306713858137536,4.94,5.05,-5.05,827.6500000000002,7.99,8.276500000000002,100.0,3.5826728499822584,12.835544749999999,9.0186471823661,17.39,17.39,1.42,312.25,2.395,3.1225,100.0,2.7707025733557185,7.67679275,4.17454177126065,10.38,10.38,-1.8
8241_40,78.24999999999999,0.76,0.7824999999999999,100.0,2.147971775885335,4.61378275,2.2860640848410174,8.16,8.16,-3.49,844.46,7.855,8.444600000000001,100.0,4.654632621378404,21.665604839999997,9.642451659199542,18.43,18.43,-1.04,281.03999999999996,2.53,2.8103999999999996,100.0,2.187582190455938,4.7855158399999995,3.5614412812792517,9.43,9.43,-0.84
8241_41,56.949999999999996,0.665,0.5695,100.0,2.549300443258895,6.49893275,2.6121376303709574,7.4,7.4,-5.41,889.15,8.45,8.8915,100.0,3.9672830438475146,15.739334750000001,9.736431943992624,16.66,16.66,2.26,199.65,1.73,1.9965000000000002,100.0,2.780186819262332,7.729438750000002,3.422784100699313,10.08,10.08,-3.02
8241_42,90.54000000000002,0.84,0.9054000000000002,100.0,2.847509936769317,8.108312839999998,2.9879862784156157,8.16,8.16,-5.71,920.2700000000001,8.695,9.2027,100.0,3.8850824585843733,15.093865709999998,9.989171787490692,18.81,18.81,1.92,194.92,1.61,1.9491999999999998,100.0,3.0277079383586525,9.16701536,3.6008882237581328,11.56,11.56,-4.63
8241_43,-113.56000000000002,-1.14,-1.1356000000000002,100.0,0.043412440613261966,0.0018846399999999967,1.136429496273306,-0.99,1.23,-1.23,932.7099999999998,9.3,9.327099999999998,100.0,0.038814816758552334,0.0015065899999999952,9.327180763767794,9.47,9.47,9.23,130.85,1.31,1.3085,100.0,0.05899788131789139,0.003480749999999998,1.3098293782016037,1.42,1.42,1.18
8241_44,157.26999999999995,1.44,1.5726999999999995,100.0,3.6182238335957053,13.091543710000002,3.945241310743869,8.62,8.62,-5.94,749.91,7.63,7.499099999999999,100.0,8.611580586048069,74.15932019,11.419098957448437,20.04,20.04,-9.43,216.72000000000003,1.63,2.1672000000000002,100.0,3.507620298721057,12.303400159999997,4.123124543353014,11.5,11.5,-4.99
8241_45,134.02,1.46,1.3402,100.0,2.47163386447103,6.108973959999999,2.811602745766194,10.23,10.23,-4.14,778.45,8.335,7.7845,100.0,5.406595116152124,29.231270749999993,9.477853712734756,17.5,17.5,-9.3,306.50000000000006,2.85,3.0650000000000004,100.0,3.214693920111214,10.334257000000003,4.4416755847315095,11.65,11.65,-2.91
8241_46,222.04000000000002,2.22,2.2204,100.0,0.032738967607424514,0.0010718399999999914,2.2206413487999366,2.3,2.3,2.14,249.15000000000003,2.49,2.4915000000000003,100.0,0.030704234235687942,0.0009427499999999916,2.491689186074379,2.56,2.56,2.45,893.4,8.92,8.934,100.0,0.03316624790355405,0.0011000000000000033,8.93406156235785,9.0,9.0,8.88
8241_47,106.11,1.395,1.0611,100.0,2.9192406187226156,8.52196579,3.106106727078128,8.31,8.31,-7.08,835.18,8.620000000000001,8.351799999999999,100.0,4.781974148821802,22.86727676,9.6239201991704,18.92,18.92,-5.13,303.85999999999996,2.96,3.0385999999999997,100.0,2.8995785969688765,8.407556039999998,4.20007690405783,10.72,10.72,-3.57
8241_48,163.20999999999998,1.2799999999999998,1.6320999999999999,100.0,3.6513981691949184,13.332708590000003,3.9995573505076782,9.66,9.66,-6.44,798.02,9.46,7.9802,100.0,8.977216047305534,80.59040796000001,12.011411240982468,20.04,20.04,-9.3,190.57999999999998,1.495,1.9058,100.0,4.132765945465579,17.07975436,4.5510249395053854,11.5,11.5,-6.44
8241_49,55.849999999999994,0.48,0.5585,100.0,1.7873580363206474,3.1946487500000003,1.872584043507794,5.37,5.37,-3.95,861.4,8.695,8.613999999999999,100.0,2.956604133122999,8.741508,9.107277529536475,16.25,16.25,1.12,268.25,1.65,2.6825,100.0,2.7849399903768126,7.755890750000001,3.866742427418718,10.31,10.31,-2.64
8241_50,101.97000000000001,1.08,1.0197,100.0,2.815814786167585,7.92881291,2.994762261015054,6.97,6.97,-6.47,786.28,8.045,7.8628,100.0,4.648804809840912,21.61138616,9.134276654448342,19.61,19.61,-7.31,330.65,3.035,3.3064999999999998,100.0,2.8156304356218342,7.92777475,4.342892699572486,9.85,9.85,-3.21
8241_51,72.72999999999999,0.91,0.7273,100.0,2.5307045876593346,6.404465710000002,2.633140900141882,6.7,6.7,-4.6,884.2699999999999,8.28,8.842699999999999,100.0,3.760416161809754,14.14072971,9.60906202498454,18.35,18.35,2.64,208.45999999999998,1.8,2.0846,100.0,2.5208873120391555,6.35487284,3.2711511735167482,11.03,11.03,-2.98
8241_52,130.95000000000002,1.25,1.3095,100.0,2.569303164284044,6.601318750000001,2.883766460724585,7.78,7.78,-5.43,858.71,7.78,8.5871,100.0,4.221162705937784,17.81821459,9.568516133654162,18.43,18.43,0.84,288.61999999999995,2.545,2.8861999999999997,100.0,2.074395227530183,4.30311556,3.5543305980170166,9.89,9.89,-1.33
8241_53,-122.23000000000002,-1.23,-1.2223000000000002,100.0,0.044223410090132156,0.001955710000000003,1.2230997506336103,-1.12,1.31,-1.31,933.0500000000001,9.34,9.3305,100.0,0.026809513236908878,0.0007187499999999923,9.330538516077194,9.43,9.43,9.28,125.44,1.27,1.2544,100.0,0.044973770133267706,0.002022640000000002,1.2552059591955416,1.42,1.42,1.14
8241_54,102.07999999999998,0.99,1.0208,100.0,2.4539864221303263,6.02204936,2.657834080600217,7.08,7.08,-4.44,914.3799999999999,8.64,9.143799999999999,100.0,3.603093332124496,12.98228156,9.82809035367502,17.69,17.69,2.15,204.47000000000003,1.73,2.0447,100.0,2.4741121458009943,6.12123091,3.2096773981196307,10.8,10.8,-3.11
8241_55,56.97,0.745,0.5697,100.0,2.6559979122732758,7.054324909999999,2.7164099469704492,7.65,7.65,-5.22,899.61,8.655,8.9961,100.0,3.9312781369422334,15.454947789999999,9.817574191214447,17.82,17.82,2.15,203.65000000000003,1.8,2.0365,100.0,2.9367234718304682,8.624344749999999,3.5737483123465763,10.84,10.84,-5.13
8241_56,100.34000000000002,0.91,1.0034,100.0,2.626974388912081,6.90099444,2.8120821467375383,7.89,7.89,-5.28,918.77,8.89,9.1877,100.0,3.526990177190745,12.43965971,9.841417123565082,17.43,17.43,2.87,217.59,1.99,2.1759,100.0,2.6005991982618157,6.76311619,3.3908195174618183,9.62,9.62,-4.02
8241_57,163.15,1.67,1.6315,100.0,3.5837085191181495,12.84296675,3.9376082842253366,9.34,9.34,-7.93,767.4899999999999,8.28,7.674899999999999,100.0,9.02467633713254,81.44478299000001,11.846892968200565,20.04,20.04,-9.49,182.24999999999997,1.395,1.8224999999999998,100.0,3.9195513454986153,15.362882750000004,4.322544273920164,11.5,11.5,-6.85
8241_58,85.61000000000001,0.61,0.8561000000000001,100.0,2.6447037244273695,6.99445779,2.7798138426880312,7.89,7.89,-5.28,921.7699999999999,8.73,9.217699999999999,100.0,4.300545513071568,18.494691709999998,10.171562564326093,17.58,17.58,1.08,229.24,1.61,2.2924,100.0,3.4538370314767315,11.928990240000001,4.145369464836639,11.56,11.56,-3.87
8241_59,73.84999999999998,0.76,0.7384999999999998,100.0,2.92127827329065,8.533866750000001,3.0131792180353294,10.19,10.19,-4.67,767.5400000000002,8.545,7.6754000000000016,100.0,5.9336695930933,35.20843484,9.701556576137667,19.19,19.19,-7.12,311.42999999999995,2.7350000000000003,3.1142999999999996,100.0,3.2454017486283564,10.532632509999994,4.497943641265418,9.92,9.92,-3.45
8241_60,54.1,0.515,0.541,100.0,2.6542021400036586,7.044789000000001,2.7087764765664963,7.97,7.97,-4.75,894.3299999999999,8.695,8.943299999999999,100.0,4.405941228613927,19.41231811,9.969700747765701,18.66,18.66,1.33,202.08999999999997,1.63,2.0208999999999997,100.0,3.1707576681291805,10.05370419,3.7600187499532502,12.3,12.3,-3.38
8241_61,146.70000000000005,2.085,1.4670000000000005,100.0,3.5845341398848474,12.848885000000001,3.873109087025564,10.0,10.0,-7.63,795.4300000000001,9.66,7.954300000000001,100.0,8.531174040540963,72.78093051,11.66412529939558,19.89,19.89,-9.96,176.2,1.06,1.7619999999999998,100.0,4.104790615853627,16.849306000000002,4.466984441432497,11.37,11.37,-7.08
8241_62,7.59,2.56,2.53,3.0,0.36395970472933775,0.1324666666666667,2.5560451221890954,2.96,2.96,2.07,25.610000000000003,8.28,8.536666666666667,3.0,1.0165409758369586,1.0333555555555558,8.596978151265324,9.89,9.89,7.44,3.83,1.61,1.2766666666666666,3.0,0.6107008724044495,0.37295555555555565,1.4152149424498506,1.8,1.8,0.42
8241_63,69.42,0.65,0.6942,100.0,2.4930159165155765,6.21512836,2.5878643704800295,6.13,6.13,-6.02,918.0099999999999,8.355,9.1801,100.0,3.75574053816288,14.105586989999999,9.918660343010037,17.27,17.27,2.53,205.57,1.8599999999999999,2.0557,100.0,2.824217149937306,7.976202509999999,3.493151156191212,10.34,10.34,-3.79
8241_64,90.56,1.16,0.9056000000000001,100.0,2.414437541126297,5.829508639999999,2.578685711753179,5.41,5.41,-4.18,908.24,8.695,9.0824,100.0,3.6822281624038458,13.558804240000002,9.800448663199047,17.35,17.35,2.56,206.20999999999998,1.82,2.0620999999999996,100.0,2.6195466382563226,6.862024590000002,3.3338087827588434,11.5,11.5,-2.68
8241_65,113.64999999999998,0.91,1.1364999999999998,100.0,2.294136166403381,5.263060750000001,2.5602134676624133,8.54,8.54,-3.68,829.4200000000001,8.16,8.2942,100.0,4.283291766854087,18.346588360000005,9.334899142465332,17.12,17.12,-0.38,249.45000000000005,2.64,2.4945000000000004,100.0,1.9547651393453895,3.82110675,3.1691697650962154,7.93,7.93,-1.88
8241_66,61.49000000000001,0.61,0.6149000000000001,100.0,2.1412741510605313,4.58505499,2.2278143998098225,6.47,6.47,-3.83,783.8100000000001,8.54,7.838100000000001,100.0,6.765700805533746,45.77470738999998,10.354251252504934,19.5,19.5,-9.34,273.15,2.295,2.7314999999999996,100.0,3.6513168514934446,13.33211475,4.559956907691125,12.72,12.72,-5.09
8241_67,63.279999999999994,0.28500000000000003,0.6327999999999999,100.0,2.113495720364723,4.466864159999999,2.206195820864503,7.04,7.04,-4.1,860.4399999999999,9.149999999999999,8.6044,100.0,6.989345651775994,48.85095264,11.085425206098321,19.8,19.8,-7.63,304.47,1.935,3.0447,100.0,3.7416171517139483,13.99969891,4.823888162053511,13.21,13.21,-2.26
8241_68,81.96000000000001,1.23,0.8196000000000001,100.0,2.2213783648896914,4.9345218399999995,2.367755477239996,5.24,5.24,-3.91,920.7999999999997,8.96,9.207999999999997,100.0,3.2328668392001547,10.451427999999998,9.75903130438672,18.47,18.47,3.3,201.92999999999998,1.78,2.0193,100.0,2.4869862303599515,6.185100510000001,3.2035406974159075,10.19,10.19,-2.83
8241_69,97.95,0.5349999999999999,0.9795,100.0,2.559643871713407,6.55177675,2.7406563082590276,9.08,9.08,-3.79,879.2500000000001,8.08,8.7925,100.0,4.57878463677863,20.965268750000003,9.913290321583444,19.38,19.38,-1.08,263.90999999999997,2.125,2.6390999999999996,100.0,2.176660788914984,4.737852190000001,3.4209210747984233,9.62,9.62,-0.5
8241_70,139.69,1.6999999999999997,1.3969,100.0,3.9378747301050594,15.506857389999995,4.178299534499651,10.53,10.53,-6.74,781.4999999999999,8.215,7.814999999999999,100.0,8.971571489989921,80.48909499999999,11.898038493802247,20.04,20.04,-10.88,131.51,0.97,1.3151,100.0,3.52801176160171,12.44686699,3.7651500634104873,10.11,10.11,-6.21
8241_71,102.71000000000001,1.31,1.0271000000000001,100.0,2.7580077211639566,7.60660659,2.943049608824153,7.21,7.21,-5.37,899.4900000000001,8.295,8.994900000000001,100.0,3.935211682997498,15.48589099,9.818050570250696,17.92,17.92,1.99,221.96000000000004,1.9,2.2196000000000002,100.0,2.8661517475528053,8.21482584,3.625113791317453,11.56,11.56,-3.02
8241_72,128.98,1.57,1.2897999999999998,100.0,1.840118463577821,3.3860359600000005,2.2471359549435364,6.09,6.09,-6.02,650.18,5.71,6.501799999999999,100.0,4.297587783862012,18.469260759999997,7.793758015232446,19.99,19.99,-1.53,462.95000000000005,3.64,4.6295,100.0,4.004533274927304,16.036286750000002,6.121156508373234,9.53,9.53,-3.38
8241_73,158.69,1.57,1.5869,100.0,0.04369656737090455,0.0019093900000000002,1.5875014960622873,1.76,1.76,1.46,324.9599999999999,3.26,3.249599999999999,100.0,0.03841666305133745,0.001475839999999996,3.2498270723224647,3.38,3.38,3.11,878.9899999999999,8.77,8.7899,100.0,0.03244980739542236,0.0010529900000000078,8.789959897519442,8.88,8.88,8.73
8241_74,82.38000000000001,0.91,0.8238000000000001,100.0,2.642659940287437,6.983651559999998,2.7680856200630792,6.55,6.55,-6.13,929.76,9.059999999999999,9.2976,100.0,3.4888373765482394,12.171986240000003,9.930626969129392,17.35,17.35,2.98,217.72000000000003,1.88,2.1772000000000005,100.0,2.775968328349587,7.706000159999999,3.5279172325892225,11.14,11.14,-2.87
8241_75,-114.20000000000002,-1.14,-1.1420000000000001,100.0,0.04669047011971499,0.0021799999999999983,1.1429540673185428,-0.95,1.31,-1.31,934.31,9.34,9.3431,100.0,0.03632340843037723,0.0013193899999999997,9.34317060745441,9.43,9.43,9.28,112.32000000000002,1.12,1.1232000000000002,100.0,0.04730496802662483,0.0022377599999999975,1.1241957124984956,1.27,1.27,0.95
8241_76,107.82000000000001,1.08,1.0782,100.0,2.5584426434845082,6.54562876,2.7763544442307797,6.82,6.82,-5.28,931.11,8.83,9.3111,100.0,3.705362302123775,13.729709790000001,10.021291982573903,16.36,16.36,2.3,227.18,1.73,2.2718000000000003,100.0,2.6832768697993132,7.19997476,3.5158284941105986,10.84,10.84,-2.96
8241_77,170.87999999999997,1.49,1.7087999999999997,100.0,3.589373003743133,12.883598560000001,3.9753736931262202,10.61,10.61,-5.52,744.74,8.045,7.4474,100.0,9.117751874228645,83.13339923999997,11.772729759915498,20.04,20.04,-10.61,157.71999999999997,0.8,1.5771999999999997,100.0,3.8343847172656003,14.702506159999999,4.146090447638595,10.42,10.42,-4.4
8241_78,56.099999999999994,0.4,0.5609999999999999,100.0,1.6405965378483525,2.6915570000000004,1.7338621629183792,5.52,5.52,-2.34,902.0600000000001,8.75,9.0206,100.0,2.870208988906557,8.23809964,9.466220153788946,17.88,17.88,3.95,247.52,1.76,2.4752,100.0,2.5578762597123417,6.542730959999999,3.559402477944858,10.27,10.27,-2.18
8241_79,98.2,1.08,0.982,100.0,2.542538101976055,6.4645,2.7255869092729363,7.27,7.27,-5.28,909.2199999999998,8.579999999999998,9.092199999999998,100.0,3.496919953330359,12.228449160000002,9.741486026269298,17.69,17.69,2.96,229.9,1.95,2.299,100.0,2.6901094773261556,7.236689000000001,3.538656524727993,10.27,10.27,-3.99
8241_80,104.03,1.245,1.0403,100.0,3.671113579011142,13.477074909999999,3.8156649486033234,9.49,9.81,-9.81,680.5300000000001,7.855,6.805300000000001,100.0,9.187724577391291,84.41428290999998,11.433564229932852,20.04,20.04,-10.27,130.76,0.89,1.3075999999999999,100.0,3.3575548007441363,11.273174239999998,3.603191918285786,10.5,10.5,-4.99
8241_81,56.620000000000005,0.59,0.5662,100.0,1.9357658846048509,3.7471895600000007,2.0168718352934576,7.31,7.31,-4.06,883.4600000000002,8.58,8.834600000000002,100.0,3.3838955125712733,11.45074884,9.460491847678957,18.96,18.96,1.88,233.98000000000002,1.495,2.3398000000000003,100.0,2.4446590682547127,5.9763579600000005,3.383935874096907,9.47,9.47,-1.12
8241_82,93.83,0.91,0.9383,100.0,2.749029303226868,7.557162109999999,2.904749386780209,10.19,10.19,-7.74,862.7800000000001,8.16,8.6278,100.0,4.718199355686446,22.261405159999995,9.833633001083577,18.31,18.31,-1.14,245.66,2.41,2.4566,100.0,2.243824511854704,5.03474844,3.3271056490589537,9.23,9.23,-3.45
8241_83,-125.39,-1.27,-1.2539,100.0,0.3139391501549305,0.09855779,1.2926031873703545,-0.11,1.88,-1.88,931.63,9.3,9.3163,100.0,0.08184931276437223,0.006699310000000025,9.316659540844023,9.62,9.62,9.11,122.06000000000002,1.23,1.2206000000000001,100.0,0.1875516995390871,0.03517564,1.2349250989432516,1.92,1.92,0.76
8241_84,104.72,1.0350000000000001,1.0472,100.0,2.550988859246547,6.507544159999998,2.7575663183321626,7.21,7.21,-4.1,927.16,9.075,9.2716,100.0,3.6625998198001377,13.414637440000002,9.968811564073222,16.97,16.97,2.6,226.19,1.84,2.2619,100.0,2.726369268826217,7.433089390000001,3.542496436130882,10.31,10.31,-3.26
8241_85,54.06999999999999,0.515,0.5407,100.0,1.684232320673131,2.83663851,1.7688965486992168,4.9,4.9,-3.79,893.52,8.870000000000001,8.9352,100.0,2.9850435440710075,8.91048496,9.420630764444597,16.25,16.25,2.3,249.25,2.05,2.4925,100.0,2.54359681356932,6.4698847499999985,3.5612414970063466,10.46,10.46,-1.5
8241_86,77.33999999999999,0.895,0.7733999999999999,100.0,2.648707692441731,7.01565244,2.759311508329569,8.08,8.08,-4.63,908.9999999999999,8.75,9.089999999999998,100.0,4.1592023273699965,17.298963999999998,9.99635253479988,18.28,18.28,1.92,199.95,1.8,1.9994999999999998,100.0,2.96513890905637,8.79204875,3.576317799077705,11.65,11.65,-3.45
8241_87,85.52999999999999,1.57,0.8552999999999998,100.0,1.3809818644717966,1.9071109099999994,1.6243918862146534,2.79,2.79,-1.23,508.63999999999993,3.21,5.086399999999999,100.0,2.9838972904575654,8.90364304,5.897042309497194,9.43,9.43,1.92,637.4999999999999,8.81,6.374999999999999,100.0,3.509175829165589,12.314314999999999,7.277014497718141,9.08,9.08,1.23
8241_88,53.02,0.63,0.5302,100.0,2.067054900093367,4.27271596,2.1339700091613283,5.6,6.17,-6.17,825.41,8.485,8.2541,100.0,7.36902830704293,54.30257818999999,11.064933122256095,20.04,20.04,-9.49,343.9099999999999,2.45,3.439099999999999,100.0,3.6394736144118425,13.245768190000001,5.007312352949434,13.76,13.76,-4.67
8241_89,67.00999999999999,0.9199999999999999,0.6700999999999999,100.0,2.5457511641949613,6.480848990000001,2.6324670938114307,6.82,6.82,-5.05,893.3700000000001,8.58,8.933700000000002,100.0,3.6246427837788375,13.13803531,9.64100777927287,17.31,17.31,2.37,211.72999999999996,1.82,2.1172999999999997,100.0,2.672773037502436,7.143715709999998,3.4097910493166586,10.95,10.95,-2.96
8241_90,-111.11000000000001,-1.13,-1.1111000000000002,100.0,0.20284918042723268,0.04114779,1.1294649175605234,-0.57,1.73,-1.73,933.9899999999998,9.34,9.339899999999998,100.0,0.08122185666432413,0.0065969900000000135,9.340253155027437,9.53,9.53,9.19,122.78000000000002,1.25,1.2278000000000002,100.0,0.235332020770655,0.055381159999999985,1.2501495910490072,1.73,1.73,0.65
8241_91,142.03,1.6099999999999999,1.4203000000000001,100.0,4.048964424392983,16.39411291,4.29084665305112,10.19,10.19,-8.12,727.5899999999999,8.239999999999998,7.275899999999999,100.0,8.72505267548569,76.12654418999999,11.3606894597115,20.04,20.04,-11.37,143.71,1.155,1.4371,100.0,3.5838097870841303,12.84369259,3.8612108204551583,9.81,9.81,-4.99
8241_92,164.49000000000004,2.05,1.6449000000000005,100.0,3.809012337863977,14.50857499,4.149008435759079,8.47,9.72,-9.72,765.4100000000001,7.1,7.654100000000001,100.0,8.53809312376013,72.89903419,11.466659539726466,19.99,19.99,-9.23,189.23,1.25,1.8922999999999999,100.0,3.8150797776717598,14.554833710000002,4.258595190905095,11.22,11.22,-6.97
8241_93,94.40000000000002,0.845,0.9440000000000002,100.0,3.2178899919046327,10.354815999999998,3.353498471745589,11.37,11.37,-6.85,788.15,8.485,7.8815,100.0,5.288271433086619,27.96581475,9.491251603450412,18.2,18.2,-5.86,302.96999999999997,3.585,3.0296999999999996,100.0,2.5353183054598882,6.42783891,3.950559580616397,8.27,8.27,-3.91
8241_94,65.44,0.25,0.6544,100.0,2.6295962884062645,6.914776640000001,2.7097999926193816,8.62,8.62,-5.94,853.66,9.66,8.5366,100.0,7.307979504623696,53.406564440000004,11.237442057692668,19.04,19.04,-8.5,321.9599999999999,2.41,3.2195999999999994,100.0,3.9157645281604974,15.333211840000004,5.069421663266925,13.67,13.67,-3.34
8241_95,112.79,0.63,1.1279000000000001,100.0,2.618267860628473,6.855326589999999,2.850874427259117,10.76,10.76,-5.56,840.0,8.355,8.4,100.0,4.327651557138121,18.728568,9.449262828390372,18.73,18.73,-0.23,246.79000000000002,2.07,2.4679,100.0,2.6228321696212284,6.87924859,3.6013579383338166,11.5,11.5,-6.05
8241_96,72.45000000000002,0.515,0.7245000000000001,100.0,2.631785848050711,6.926296749999999,2.72968807741837,8.77,8.77,-6.24,895.27,8.41,8.9527,100.0,4.62183034197492,21.36131571,10.075323965014723,19.15,19.15,-1.12,250.92999999999998,2.47,2.5092999999999996,100.0,1.9130814175042314,3.65988051,3.1553869810215036,7.78,7.78,-1.54
8241_97,136.10999999999996,1.355,1.3610999999999995,100.0,3.618810825395547,13.095791789999998,3.866314136228457,9.72,9.72,-9.08,737.6099999999998,6.645,7.376099999999997,100.0,8.755648907419712,76.66138778999999,11.448503788705317,20.04,20.04,-8.96,201.19000000000003,1.23,2.0119000000000002,100.0,4.162642837188893,17.327595389999995,4.623346947829029,13.21,13.21,-4.14
8241_98,117.29,0.9,1.1729,100.0,3.14121769223338,9.86724859,3.3530498057738423,10.61,10.61,-5.52,810.1699999999998,8.295,8.1017,100.0,4.914878646518141,24.156032109999998,9.475947182208225,18.24,18.24,-6.63,335.46999999999997,3.3499999999999996,3.3547,100.0,2.8698900519009434,8.23626891,4.414779835960113,9.66,9.66,-3.68
8241_99,64.49000000000001,0.99,0.6449000000000001,100.0,2.697417466763348,7.2760609899999995,2.7734377584506924,7.59,7.59,-5.13,909.9,8.504999999999999,9.099,100.0,3.9361365575904506,15.493171000000002,9.913877747884529,17.92,17.92,2.72,204.02,1.46,2.0402,100.0,2.8193846775493405,7.948929959999999,3.4801359168860055,11.84,11.84,-3.3
8241_100,89.69,0.95,0.8969,100.0,2.133489018017201,4.551775390000001,2.3143476402649625,7.46,7.46,-3.34,882.11,8.26,8.8211,100.0,3.604407550485933,12.991753790000002,9.529090145444108,16.17,16.17,2.45,217.46,1.42,2.1746,100.0,3.0029856543113884,9.017922839999999,3.707668809373351,10.72,10.72,-2.11
